SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ADVANCE, EQ, 27-Jul-2026,109.89,111.54,114.9,111.09,114.44,113.6,113.11,136656,154.58,1013,93784,68.63
ADVANIHOTR, EQ, 27-Jul-2026,51.12,51,53.52,51,51.9,52.25,52.02,28086,14.61,588,9334,33.23
ADVENTHTL, EQ, 27-Jul-2026,142.31,142.5,154.35,142.5,148.32,149.47,150.73,619826,934.26,7483,222798,35.95
ADVENZYMES, EQ, 27-Jul-2026,317.35,318,324.65,315,316.6,316.6,318.63,185177,590.04,5386,104838,56.62
AEGISLOG, EQ, 27-Jul-2026,1349.6,1356.4,1360,1282,1290,1291.3,1307.1,1130343,14774.68,37351,393232,34.79
AEGISVOPAK, EQ, 27-Jul-2026,292.64,294.74,305.07,292.7,302.47,303.49,302.03,3083157,9312.04,50911,1216909,39.47
AEPL, EQ, 27-Jul-2026,14.96,15.1,15.59,14.66,15.16,15.14,15.22,4688,0.71,61,4443,94.77
AEQUS, EQ, 27-Jul-2026,229.23,232,232.79,227,231.5,229.8,229.92,1793039,4122.54,18877,748460,41.74
AEROENTER, EQ, 27-Jul-2026,127.3,128.56,129.59,121.02,121.92,122.1,124.9,502369,627.43,6301,224605,44.71
AEROFLEX, EQ, 27-Jul-2026,420.85,425,430.3,410.2,422,418.15,421.06,1478407,6225,25175,612988,41.46
AERON, SM, 27-Jul-2026,79.2,79.2,80,79.1,79.1,79.1,79.32,5000,3.97,5,3000,60
AERONEU, EQ, 27-Jul-2026,85.38,84.96,88.19,84.96,87.29,86.64,87.05,41956,36.52,262,8209,19.57
AEROPLANE, EQ, 27-Jul-2026,187.84,187.84,193.75,187.1,187.52,189.26,190.3,351325,668.59,3393,222599,63.36
AESTHETIK, SM, 27-Jul-2026,70,70.05,72,70,70.05,70.05,70.18,26000,18.25,8,24000,92.31
AETHER, EQ, 27-Jul-2026,1427.5,1431.9,1493,1420.4,1472.5,1480.1,1474.32,224382,3308.11,31639,103042,45.92
AFCONS, EQ, 27-Jul-2026,285.95,286.9,288.6,283.4,284.25,284.25,285.5,271429,774.92,7349,141684,52.2
AFFLE, EQ, 27-Jul-2026,1445.3,1459.3,1501,1453.7,1490.1,1492.8,1478,159012,2350.2,17401,66186,41.62
AFFORDABLE, BE, 27-Jul-2026,183.49,186.9,186.95,180.81,185.39,184.13,184.65,7372,13.61,177, -, -
AFIL, EQ, 27-Jul-2026,9.21,9.23,9.44,9.08,9.22,9.26,9.22,606017,55.87,909,344774,56.89
AFSL, EQ, 27-Jul-2026,201,201.01,201.95,201,201,201.03,201.2,20213,40.67,134,13498,66.78
AGARIND, EQ, 27-Jul-2026,477.7,477.9,493.75,477.9,490,483.55,485.22,27672,134.27,1574,15524,56.1
AGARWALEYE, EQ, 27-Jul-2026,478.9,481,489.55,472.1,473,476.2,479.54,114369,548.44,10088,79843,69.81
AGARWALTUF, SM, 27-Jul-2026,134.45,135,137.5,132,135,135.5,134.39,30000,40.32,23,16800,56
AGI, EQ, 27-Jul-2026,672.85,687.95,714,677.55,708,707.15,702.03,273122,1917.39,14275,122386,44.81
AGIIL, EQ, 27-Jul-2026,311.75,315,316.8,303.1,303.95,304.05,309.84,794976,2463.12,10195,147563,18.56
AGL, EQ, 27-Jul-2026,12.58,12.58,12.77,12.25,12.3,12.3,12.37,2310534,285.93,6082,1801953,77.99
AGNI, SM, 27-Jul-2026,17.1,17.5,17.5,17,17.25,17.15,17.21,12500,2.15,5,12500,100
AGRITECH, BE, 27-Jul-2026,110.59,111.7,113.97,106,111.99,111.98,110.94,1132,1.26,44, -, -
AGROPHOS, EQ, 27-Jul-2026,29.04,28.4,29.7,28.4,28.99,28.72,28.92,6909,2,83,6421,92.94
AGSTRA, BZ, 27-Jul-2026,2.21,2.1,2.21,2.1,2.1,2.1,2.11,285790,6.02,282, -, -
AGUL, SM, 27-Jul-2026,58.65,60.5,60.5,60.5,60.5,60.5,60.5,2000,1.21,1,2000,100
AHCL, EQ, 27-Jul-2026,15.01,15.11,15.99,15.1,15.84,15.75,15.65,5852235,916.09,10050,2804772,47.93
AHLADA, EQ, 27-Jul-2026,38.01,37.5,38.79,35.7,36.5,36.52,36.98,24231,8.96,300,14538,60
AHLEAST, EQ, 27-Jul-2026,146.23,152,152,142,146.8,143.95,144.99,5777,8.38,104,3974,68.79
AHLUCONT, EQ, 27-Jul-2026,827.7,836.05,843.95,824,834.7,830.65,830.1,25094,208.31,3492,12762,50.86
AHLWEST, BE, 27-Jul-2026,574.95,570,574.9,569,569,569,572.49,408,2.34,9, -, -
AIAENG, EQ, 27-Jul-2026,4583,4585,4651.5,4531,4646,4634.5,4592.74,70317,3229.48,15189,42351,60.23
AIIL, EQ, 27-Jul-2026,531.1,539,554.8,538.5,551.1,551.7,545.87,283202,1545.91,13860,116274,41.06
AIMTRON, SM, 27-Jul-2026,1283.95,1301,1360.25,1267.05,1360.25,1339.3,1322.77,53600,709.01,254,31400,58.58
AIRAN, EQ, 27-Jul-2026,15.03,15.03,15.5,14.97,14.97,15.03,15.12,65571,9.91,445,55085,84.01
AIROLAM, EQ, 27-Jul-2026,85.88,88,88,86.25,86.5,86.5,86.92,309,0.27,22,272,88.03
AISL, SM, 27-Jul-2026,62.25,59.5,59.5,59.5,59.5,59.5,59.5,600,0.36,1,600,100
AJANTPHARM, EQ, 27-Jul-2026,3369.5,3371,3460.3,3368.1,3387,3386.1,3399,81968,2786.1,16857,42481,51.83
AJAXENGG, EQ, 27-Jul-2026,567.6,568,576,560.75,565.95,566.85,567.89,35689,202.68,2888,17615,49.36
AJMERA, EQ, 27-Jul-2026,122.57,123.5,128.49,123.5,125.88,126.18,126.62,281078,355.9,4813,142054,50.54
AJOONI, EQ, 27-Jul-2026,4.03,4.1,4.12,3.95,3.95,3.97,4.02,341800,13.75,624,241464,70.64
AKANKSHA, ST, 27-Jul-2026,83.15,83,83,82,82,82,82.7,5000,4.14,5,5000,100
AKASH, EQ, 27-Jul-2026,26.95,27.45,27.45,26.4,26.4,26.49,26.61,8450,2.25,60,7038,83.29
AKCAPIT, EQ, 27-Jul-2026,1759.5,1752.4,1769.6,1748.2,1750,1749.6,1754.8,607,10.65,89,525,86.49
AKG, EQ, 27-Jul-2026,10.46,10.51,10.79,9.8,9.95,9.99,10.33,34939,3.61,333,9879,28.27
AKI, EQ, 27-Jul-2026,4.26,4.42,4.42,4.15,4.22,4.19,4.29,72212,3.1,202,55215,76.46
AKIKO, ST, 27-Jul-2026,346.3,347.5,347.5,335,335,335,338.6,10400,35.21,13,10400,100
AKSHAR, EQ, 27-Jul-2026,0.42,0.43,0.43,0.41,0.42,0.41,0.42,770271,3.2,278,727347,94.43
AKSHARCHEM, BE, 27-Jul-2026,236.58,236.58,241.9,225.01,235,235,236.81,1734,4.11,58, -, -
AKSHOPTFBR, BE, 27-Jul-2026,5.77,5.66,5.68,5.66,5.66,5.66,5.66,168950,9.56,101, -, -
AKUMS, EQ, 27-Jul-2026,687.3,687.4,703,673.7,675.3,675.6,684.03,178763,1222.78,17783,86618,48.45
ALANKIT, EQ, 27-Jul-2026,7.96,7.96,8.12,7.85,7.99,7.88,7.95,65841,5.23,482,51907,78.84
ALBERTDAVD, EQ, 27-Jul-2026,698.35,699.3,701.6,680,688.9,684.25,687.2,1714,11.78,265,1128,65.81
ALEMBICLTD, EQ, 27-Jul-2026,87.94,88,90.85,88,89.99,90.15,89.86,223367,200.72,2161,120295,53.86
ALGOQUANT, EQ, 27-Jul-2026,68.41,69.4,69.95,68.21,69.25,69.3,69.19,1276401,883.09,4061,318773,24.97
ALICON, EQ, 27-Jul-2026,636.35,649,684.75,642,676,678.45,670.01,41877,280.58,3281,26332,62.88
ALIVUS, EQ, 27-Jul-2026,1101.2,1106.8,1163.3,1106.8,1136.9,1132.5,1138.86,59581,678.54,7455,28002,47
ALKALI, BE, 27-Jul-2026,71.11,74.4,74.4,68.01,70,69.99,69.47,9403,6.53,117, -, -
ALKEM, EQ, 27-Jul-2026,5633.5,5693.5,5699.5,5597,5615,5613,5637.93,112113,6320.86,21853,64114,57.19
ALKYLAMINE, EQ, 27-Jul-2026,1789.5,1801,1852,1801,1827,1821.5,1828.05,50513,923.4,7316,20286,40.16
ALLCARGO, EQ, 27-Jul-2026,8.06,8.11,8.25,8.04,8.1,8.09,8.15,2633753,214.72,3496,1219935,46.32
ALLDIGI, EQ, 27-Jul-2026,822.75,850,893.55,850,875,872.05,872.81,103621,904.41,7670,54497,52.59
ALLETEC, ST, 27-Jul-2026,136.15,139.45,139.45,135,137.7,136.2,136.79,12400,16.96,27,12000,96.77
ALLTIME, EQ, 27-Jul-2026,220.87,224.8,229.8,222,226,226.87,225.19,33287,74.96,1161,16009,48.09
ALMONDZ, EQ, 27-Jul-2026,12.86,13.1,13.1,12.82,12.99,12.98,13.02,37496,4.88,165,30807,82.16
ALOKINDS, EQ, 27-Jul-2026,12.07,12.19,12.33,12.02,12.08,12.04,12.13,2353541,285.44,4737,1344114,57.11
ALPA, EQ, 27-Jul-2026,67.17,67.17,69,65.6,66.9,66.58,67.08,19033,12.77,320,7486,39.33
ALPEXSOLAR, SM, 27-Jul-2026,836.35,842.05,861.95,822.05,824.1,827.2,834.96,33300,278.04,247,20200,60.66
ALPHA, EQ, 27-Jul-2026,50.84,51.49,51.5,51.1,51.5,51.44,51.3,1376218,705.95,2388,769887,55.94
ALPHAETF, EQ, 27-Jul-2026,25.56,26.19,26.2,25.66,25.93,25.89,25.86,300245,77.64,761,187622,62.49
ALPHAGEO, EQ, 27-Jul-2026,204.65,201.2,209,201.2,202.1,202.31,203.85,4114,8.39,200,2071,50.34
ALPINETEX, BE, 27-Jul-2026,85.54,81.27,81.27,81.27,81.27,81.27,81.27,49122,39.92,908, -, -
ALPL30IETF, EQ, 27-Jul-2026,27.75,27.75,27.99,27.75,27.95,27.97,27.94,136783,38.22,1061,82110,60.03
ALUWIND, SM, 27-Jul-2026,49,47,52,47,52,51.7,50.69,78000,39.54,38,72000,92.31
AMAGI, EQ, 27-Jul-2026,609.05,617.65,636.55,606,626,625.05,625.18,231373,1446.5,15680,55956,24.18
AMANTA, BE, 27-Jul-2026,163,164,164,160,160,160,160.6,35055,56.3,195, -, -
AMBAAUTO, SM, 27-Jul-2026,79.9,80.35,84,78.75,78.75,79.6,80.44,46000,37,35,37000,80.43
AMBALALSA, EQ, 27-Jul-2026,32.39,32.4,32.5,30.98,31.77,31.59,31.6,58849,18.6,887,40991,69.65
AMBER, EQ, 27-Jul-2026,7261.5,7320,7353.5,7243,7280,7280.5,7302.67,171342,12512.53,29857,53061,30.97
AMBICAAGAR, EQ, 27-Jul-2026,24.64,25,25.2,24.03,24.41,24.64,24.84,2845,0.71,44,2493,87.63
AMBIKCO, EQ, 27-Jul-2026,1708.2,1709.8,1739,1698.7,1717.3,1713.2,1718.84,3539,60.83,557,2247,63.49
AMBUJACEM, EQ, 27-Jul-2026,425.15,429,432.85,424.2,430,430.95,430.18,1140841,4907.67,19247,381963,33.48
AMCL, SM, 27-Jul-2026,409.5,417.9,417.9,409.9,412.4,411.15,413.79,1600,6.62,4,800,50
AMDIND, EQ, 27-Jul-2026,49.68,49.3,50.29,47.22,47.51,47.57,48.78,33076,16.13,323,18818,56.89
AMEYA, SM, 27-Jul-2026,102.85,103.55,107.95,103.55,107.85,107.85,106.95,10000,10.7,7,8000,80
AMIABLE, SM, 27-Jul-2026,72.95,59.55,70.7,59.55,70.7,70.7,66.4,4800,3.19,3,0,0
AMJLAND, EQ, 27-Jul-2026,37.99,38.57,38.99,37.5,37.61,37.68,38.14,9066,3.46,184,5847,64.49
AMNPLST, EQ, 27-Jul-2026,194.27,199.9,199.9,193.6,195.99,195.16,196.05,7794,15.28,823,3000,38.49
AMRUTANJAN, EQ, 27-Jul-2026,509,510.5,517.15,503.6,513,513.35,507.06,67931,344.45,5389,45219,66.57
ANANDRATHI, EQ, 27-Jul-2026,2042.1,2065,2065,2033.2,2053.8,2052.1,2048.66,110241,2258.46,8004,55573,50.41
ANANTAM, IV, 27-Jul-2026,105.42,105.7,106,104.95,104.95,104.96,105.3,17962,18.91,246,17770,98.93
ANANTRAJ, EQ, 27-Jul-2026,586.55,588,619.6,586.3,618.55,616.9,609.5,4640775,28285.33,62558,2045872,44.08
ANDHRAPAP, EQ, 27-Jul-2026,61.33,61.2,64.45,61.2,62.55,62.59,63.08,472813,298.27,2858,271882,57.5
ANDHRSUGAR, EQ, 27-Jul-2026,86.33,86.85,88.8,86,87.3,87.45,87.42,345153,301.73,3572,175844,50.95
ANGELONE, EQ, 27-Jul-2026,307.95,309.9,312.5,302.95,304.4,304.2,306.66,7603595,23316.87,43945,3520054,46.29
ANIKINDS, EQ, 27-Jul-2026,40.7,43,46.3,41.75,42,42.27,43.75,14299,6.26,316,8904,62.27
ANKITMETAL, BZ, 27-Jul-2026,1.53,1.53,1.57,1.46,1.55,1.55,1.5,57946,0.87,63, -, -
ANLON, ST, 27-Jul-2026,632,634,635,611,635,629.75,630.54,4000,25.22,10,4000,100
ANMOL, EQ, 27-Jul-2026,10.14,10.2,10.25,9.95,10.01,10.04,10.03,39972,4.01,225,31316,78.34
ANNAPURNA, SM, 27-Jul-2026,129.5,130,130.2,124.2,127,126.25,128.31,101750,130.55,135,81000,79.61
ANONDITA, SM, 27-Jul-2026,1128.7,1128.7,1149,1116.1,1119.8,1121.2,1129.4,9600,108.42,45,6600,68.75
ANSALAPI, BZ, 27-Jul-2026,3.03,3.09,3.09,3.09,3.09,3.09,3.09,5851,0.18,10, -, -
ANTELOPUS, EQ, 27-Jul-2026,894.45,886,895,850.05,877,875.55,869.59,138813,1207.1,5142,68105,49.06
ANTGRAPHIC, EQ, 27-Jul-2026,0.75,0.75,0.76,0.74,0.76,0.74,0.74,138013,1.03,156,127230,92.19
ANTHEM, EQ, 27-Jul-2026,769.9,773.95,796.85,769.05,789.2,790.55,789.14,527906,4165.9,30697,339018,64.22
ANUHPHR, EQ, 27-Jul-2026,79.07,79.1,81.5,79.1,81.5,80.68,80.1,27827,22.29,637,17753,63.8
ANUP, EQ, 27-Jul-2026,2119.6,2119.6,2156.2,2115,2141,2144.4,2141.46,11690,250.34,2793,7411,63.4
ANURAS, EQ, 27-Jul-2026,1249.6,1247.3,1247.3,1216,1216.9,1223.3,1226.46,145811,1788.32,7837,102313,70.17
AONEGOLD, EQ, 27-Jul-2026,13.3,13.44,13.48,13.33,13.38,13.38,13.41,221136,29.65,1332,112118,50.7
AONELIQUID, EQ, 27-Jul-2026,1069.79,1075,1075,1069.92,1069.92,1069.93,1069.93,7573,81.03,85,3797,50.14
AONENIFTY, EQ, 27-Jul-2026,9.82,9.72,9.95,9.57,9.92,9.91,9.89,104928,10.38,1189,78933,75.23
AONESILVER, EQ, 27-Jul-2026,8.39,8.5,8.58,8.43,8.53,8.52,8.51,531136,45.18,878,304438,57.32
AONETMMQ50, EQ, 27-Jul-2026,9.94,10.11,10.11,9.94,10.03,10.01,10.02,73842,7.4,346,63372,85.82
AONETOTAL, EQ, 27-Jul-2026,11.68,11.91,11.91,11.7,11.83,11.81,11.78,164774,19.4,1435,106263,64.49
APARINDS, EQ, 27-Jul-2026,13889,14133,14149,13289,14145,14051,13793,193959,26752.76,50372,43912,22.64
APCL, EQ, 27-Jul-2026,102.97,106.68,106.68,101.7,105.7,104.99,104.33,2369,2.47,111,1518,64.08
APCOTEXIND, EQ, 27-Jul-2026,561.05,561.5,593.4,561.5,590.5,588.5,583.19,278947,1626.8,11608,135259,48.49
APEX, EQ, 27-Jul-2026,381,387.9,390.7,381.1,381.5,383.85,385.29,60966,234.9,3481,27832,45.65
APEXECO, ST, 27-Jul-2026,252,259.85,264.5,256,256,256,260.78,4800,12.52,6,4800,100
APLAPOLLO, EQ, 27-Jul-2026,1822.8,1825,1864,1822,1852.4,1849.9,1851.14,282780,5234.65,19841,149680,52.93
APLLTD, EQ, 27-Jul-2026,797.6,824,824,802.05,815.7,814.45,813.18,50274,408.82,5160,24905,49.54
APOLLO, EQ, 27-Jul-2026,394.3,396.1,399.6,390.65,391.5,392.95,394.79,3984153,15729.07,45962,1034821,25.97
APOLLOHOSP, EQ, 27-Jul-2026,8805.5,8816,8860.5,8744,8837,8843.5,8807.02,135186,11905.85,22664,72686,53.77
APOLLOPIPE, EQ, 27-Jul-2026,490.3,494,514.35,493,505,505.35,507.05,116605,591.25,4449,53901,46.23
APOLLOTYRE, EQ, 27-Jul-2026,419.65,423.25,424.75,418,419.65,419.95,420.45,529821,2227.65,29259,261377,49.33
APOLSINHOT, EQ, 27-Jul-2026,1173,1182,1210.9,1178.1,1192,1199,1191.82,535,6.38,86,402,75.14
APRAMEYA, SM, 27-Jul-2026,149,156,156,147,149.3,149.3,150.87,4500,6.79,7,3500,77.78
APS, SM, 27-Jul-2026,275.45,273.6,278,273.6,275,275.35,275.74,8500,23.44,34,6000,70.59
APSISAERO, ST, 27-Jul-2026,425.95,434.45,434.45,434.45,434.45,434.45,434.45,9600,41.71,8,9600,100
APTECHT, BE, 27-Jul-2026,91.35,90.87,92.25,89.91,91.9,91.66,91.19,59577,54.33,486, -, -
APTUS, EQ, 27-Jul-2026,277.15,280.7,284.7,277.6,279.25,279.05,280.48,410392,1151.08,11790,208896,50.9
AQYLON, EQ, 27-Jul-2026,26.25,25.91,26.25,24.94,24.99,24.98,25.18,776545,195.5,3039,367474,47.32
ARABIAN, SM, 27-Jul-2026,69.45,69.45,69.45,69.45,69.45,69.45,69.45,4000,2.78,2,4000,100
ARCHIDPLY, EQ, 27-Jul-2026,82.94,81.28,85.94,81.28,81.45,81.45,82.03,10904,8.94,145,8726,80.03
ARCHIES, EQ, 27-Jul-2026,13.75,14.2,14.2,13.91,14,13.99,14.03,5341,0.75,35,3125,58.51
ARCIIL, ST, 27-Jul-2026,37.8,37,37.95,37,37.3,37.3,37.42,3000,1.12,3,3000,100
ARE&M, EQ, 27-Jul-2026,872.9,875.95,882,870.45,875,874,875.81,273424,2394.68,15652,139218,50.92
ARENTERP, EQ, 27-Jul-2026,44.24,47,47,38.67,41.7,41.1,41.99,54339,22.82,796,14490,26.67
ARFIN, EQ, 27-Jul-2026,91.99,90.81,92.5,90.47,91.14,91.17,91.22,1762784,1608.04,5672,273203,15.5
ARHAM, SM, 27-Jul-2026,162.65,164.4,167.45,162.35,164.15,164.95,164.88,135000,222.59,89,62000,45.93
ARIES, EQ, 27-Jul-2026,341.05,334,347.95,334,345,343.95,342.91,10356,35.51,507,7459,72.03
ARIHANT, EQ, 27-Jul-2026,1021.7,1022,1097,1022,1075,1081.4,1056.07,7647,80.76,657,4690,61.33
ARIHANTCAP, EQ, 27-Jul-2026,81.62,83,84.8,77.25,77.79,78.06,81.23,1279834,1039.56,11276,507261,39.63
ARIHANTSUP, EQ, 27-Jul-2026,262.6,257.6,264.3,257.6,260.6,260.65,260.97,2030,5.3,128,1308,64.43
ARIS, EQ, 27-Jul-2026,123.06,125.4,127.55,121.7,124.51,124.78,124.79,1090248,1360.53,11261,391691,35.93
ARKADE, EQ, 27-Jul-2026,135.61,137,137.87,134.1,134.1,134.59,135.86,228642,310.62,1885,67562,29.55
ARMANFIN, EQ, 27-Jul-2026,1917.3,1930.1,2000,1930.1,1985,1993.4,1970.83,40012,788.57,4764,22794,56.97
AROGRANITE, EQ, 27-Jul-2026,25.01,25.49,25.74,24.1,25.28,25.25,25.04,14513,3.63,102,8365,57.64
ARROWGREEN, BE, 27-Jul-2026,708.9,718,723.95,690.05,710,705.8,708.4,12084,85.6,227, -, -
ARSHIYA, BZ, 27-Jul-2026,0.95,0.98,0.99,0.94,0.98,0.98,0.98,230636,2.25,105, -, -
ARSSBL, EQ, 27-Jul-2026,508.2,517.7,519.8,509.9,512.8,512.5,513.49,94216,483.79,2540,50390,53.48
ARTEMISMED, EQ, 27-Jul-2026,275.75,281,281.35,274.4,278.3,278.5,277.52,142749,396.15,3475,85256,59.72
ARTNIRMAN, EQ, 27-Jul-2026,40.19,40.19,41.66,38.21,38.7,39.42,39.53,599,0.24,15,562,93.82
ARUNAYA, ST, 27-Jul-2026,15.6,16,16,16,16,16,16,2000,0.32,1,2000,100
ARVEE, EQ, 27-Jul-2026,153.66,154,158.79,153.66,158.5,158.27,157.61,46,0.07,9,42,91.3
ARVIND, EQ, 27-Jul-2026,527.2,530,538.9,520.65,524,523.45,528.68,404881,2140.54,19977,192004,47.42
ARVINDFASN, EQ, 27-Jul-2026,462.65,462.95,472.2,461.7,462.85,463.7,465.1,130445,606.7,7934,59916,45.93
ARVINDPORT, ST, 27-Jul-2026,31,29.45,30.25,29.45,30.25,30.25,29.72,4500,1.34,3,4500,100
ARVSMART, EQ, 27-Jul-2026,608.8,608.8,612,595.05,598,599.7,601.64,18714,112.59,899,11052,59.06
ASAHIINDIA, EQ, 27-Jul-2026,888.3,899,899,872.75,873.8,878.15,880.85,119814,1055.38,9358,73831,61.62
ASAHISONG, EQ, 27-Jul-2026,332.95,342,366.45,329.8,344.95,339.85,347.51,248295,862.84,7829,118384,47.68
ASAL, EQ, 27-Jul-2026,508.75,514,519.75,494.2,497.3,498.25,506.45,46710,236.56,2912,21472,45.97
ASALCBR, EQ, 27-Jul-2026,821.45,800,804.95,762.3,793,791.7,791.17,77400,612.37,5322,38646,49.93
ASHAPURMIN, EQ, 27-Jul-2026,697.05,705,718,694.25,704.9,702.1,706.7,522020,3689.14,18892,248894,47.68
ASHIANA, EQ, 27-Jul-2026,386.7,388.55,395,385.1,386.5,386.9,388.58,49299,191.57,2220,19695,39.95
ASHIKAG, EQ, 27-Jul-2026,399.25,400.05,434,396.2,432.75,429.65,420.25,991103,4165.11,4241,702477,70.88
ASHIMASYN, EQ, 27-Jul-2026,16.85,16.86,19.25,16.86,18.05,18.05,18.4,567851,104.5,2003,195059,34.35
ASHOKA, EQ, 27-Jul-2026,120.87,123,124.35,121.68,124.2,124.13,123.42,680173,839.49,5528,244398,35.93
ASHOKAMET, EQ, 27-Jul-2026,14.16,14.16,14.5,14.07,14.36,14.27,14.2,7014,1,67,5167,73.67
ASHOKLEY, EQ, 27-Jul-2026,151.07,153.51,155.26,152.84,155.1,155.06,154.24,9544585,14721.19,43491,5087018,53.3
ASHWINI, SM, 27-Jul-2026,197.2,201,204,194,195,195.35,198.85,17000,33.8,16,10000,58.82
ASIANENE, EQ, 27-Jul-2026,355.7,365.15,387,358.8,385.9,383.8,380.47,1432312,5449.47,28769,454213,31.71
ASIANHOTNR, EQ, 27-Jul-2026,306.65,302.05,317,302.05,311.4,311.9,308.56,9876,30.47,410,4410,44.65
ASIANPAINT, EQ, 27-Jul-2026,2637.9,2665.8,2723.9,2664.3,2710,2710.2,2710.43,715239,19386.06,39822,271777,38
ASIANTILES, EQ, 27-Jul-2026,53.47,54.4,55.6,53,53.1,53.42,54.14,15658699,8478.12,33522,1709428,10.92
ASKAUTOLTD, EQ, 27-Jul-2026,509.3,514,524.3,511,515.5,514.4,517.02,327078,1691.05,14574,178357,54.53
ASMS, BE, 27-Jul-2026,7,7.07,7.15,6.95,7.1,7.01,7.06,128174,9.04,366, -, -
ASPINWALL, EQ, 27-Jul-2026,250.4,250.4,250.4,243.32,246.9,246.9,246.45,1339,3.3,63,1105,82.52
ASPIRE, SM, 27-Jul-2026,14.65,15.1,15.1,15.1,15.1,15.1,15.1,2000,0.3,1,2000,100
ASTAR, EQ, 27-Jul-2026,606.5,575.15,625,575.15,585.1,585.1,589.49,17,0.1,7,8,47.06
ASTEC, EQ, 27-Jul-2026,659.1,665,672.95,661.05,663,664.6,666.16,8266,55.06,927,4450,53.83
ASTERDM, EQ, 27-Jul-2026,785.65,790,807.3,786.05,805,801.5,800.33,485747,3887.59,18274,314690,64.78
ASTRAL, EQ, 27-Jul-2026,1468.1,1480,1481.5,1448.1,1455.9,1465.8,1469.31,385986,5671.35,24335,131852,34.16
ASTRAMICRO, EQ, 27-Jul-2026,1813.4,1815,1840,1788,1803,1801.8,1807.22,270091,4881.13,21937,114472,42.38
ASTRAZEN, EQ, 27-Jul-2026,8005.5,8005.5,8185,8005,8110,8167.5,8135.59,6363,517.67,1624,3521,55.34
ASTRON, BE, 27-Jul-2026,4.14,3.94,4.2,3.94,4,3.99,4.05,30829,1.25,110, -, -
ATALREAL, EQ, 27-Jul-2026,31.44,31.69,31.7,31.13,31.33,31.54,31.45,7529736,2367.82,15167,1828119,24.28
ATAM, EQ, 27-Jul-2026,65.88,67,67,64.11,66.71,66.08,65.91,8034,5.3,186,2218,27.61
ATCENERGY, ST, 27-Jul-2026,21.75,21.7,21.95,20.85,21,21.2,21.37,24000,5.13,19,22800,95
ATGL, EQ, 27-Jul-2026,652.85,658,665.5,657.65,660,660.5,661.13,671241,4437.75,18251,193844,28.88
ATHERENERG, EQ, 27-Jul-2026,1208.7,1214.9,1233.9,1196.5,1212.1,1214.9,1211.02,1911132,23144.12,88102,615789,32.22
ATL, EQ, 27-Jul-2026,22.81,23.37,23.91,23.01,23.91,23.68,23.57,152896,36.04,973,89460,58.51
ATLANTAA, EQ, 27-Jul-2026,35.18,35.71,38.65,35.26,35.26,35.36,35.9,27048,9.71,1129,12443,46
ATLANTAELE, EQ, 27-Jul-2026,1589.8,1604.9,1645.1,1589.8,1612.8,1614.3,1625.47,111916,1819.17,11701,57688,51.55
ATLASCYCLE, EQ, 27-Jul-2026,97.1,97.11,98.58,96,97.51,97.47,96.96,10387,10.07,120,8229,79.22
ATLPP, E1, 27-Jul-2026,8.62,8.8,9,8.6,8.6,8.61,8.73,2774,0.24,16,2763,99.6
ATMASTCO, ST, 27-Jul-2026,157.5,152.6,156.6,152.55,156.6,156.6,154.34,3200,4.94,8,2800,87.5
ATUL, EQ, 27-Jul-2026,6407.5,6590,6838,6550,6790,6789.5,6742.36,328187,22127.54,66908,86818,26.45
ATULAUTO, EQ, 27-Jul-2026,473.4,480.95,487.75,477.1,482.2,482.25,482.95,51508,248.76,2357,25971,50.42
AUBANK, EQ, 27-Jul-2026,1004,1021,1062,1021,1055,1052.2,1045.37,5047131,52761.04,82667,2173580,43.07
AURIONPRO, EQ, 27-Jul-2026,825.45,851.2,851.2,814,840,836.65,836.88,101294,847.71,5148,49047,48.42
AUROPHARMA, EQ, 27-Jul-2026,1532,1533.5,1568.9,1531.9,1551,1549.4,1554.77,850225,13219.01,32164,440070,51.76
AURUM, EQ, 27-Jul-2026,221.25,222.84,232.12,221.7,230.14,229.68,227.72,162652,370.4,3521,79512,48.88
AURUS, EQ, 27-Jul-2026,4.8,4.71,4.88,4.7,4.74,4.74,4.74,16484,0.78,93,13391,81.24
AUSL, SM, 27-Jul-2026,26,26.5,26.5,26.5,26.5,26.5,26.5,2000,0.53,1,2000,100
AUSOMENT, BE, 27-Jul-2026,130,130,135,128.2,135,133.15,132.06,3401,4.49,57, -, -
AUTOAXLES, EQ, 27-Jul-2026,1798.9,1800.1,1827.9,1778.7,1790.5,1792.5,1797.69,6712,120.66,1063,4006,59.68
AUTOBEES, EQ, 27-Jul-2026,281.18,282.99,285.7,282.34,285.1,285.24,284.51,233833,665.28,2615,137875,58.96
AUTOIETF, EQ, 27-Jul-2026,28.22,28.98,28.98,28.22,28.62,28.6,28.5,594311,169.37,1921,404134,68
AUTOIND, BE, 27-Jul-2026,87.87,89.2,91.82,87.85,89.9,89.63,89.58,86207,77.23,411, -, -
AVADHSUGAR, EQ, 27-Jul-2026,525.35,516,547.45,516,534,533.75,537.58,32832,176.5,1624,15935,48.53
